Date;ISO-3166-1;Tests;Confirmed;Recovered;Deaths
2020-02-04;QAT;;0;0;0
2020-02-05;QAT;;0;0;0
2020-02-06;QAT;;0;0;0
2020-02-07;QAT;;0;0;0
2020-02-08;QAT;;0;0;0
2020-02-09;QAT;;0;0;0
2020-02-10;QAT;;0;0;0
2020-02-11;QAT;;0;0;0
2020-02-12;QAT;;0;0;0
2020-02-13;QAT;;0;0;0
2020-02-14;QAT;;0;0;0
2020-02-15;QAT;;0;0;0
2020-02-16;QAT;;0;0;0
2020-02-17;QAT;;0;0;0
2020-02-18;QAT;;0;0;0
2020-02-19;QAT;;0;0;0
2020-02-20;QAT;;0;0;0
2020-02-21;QAT;;0;0;0
2020-02-22;QAT;;0;0;0
2020-02-23;QAT;;0;0;0
2020-02-24;QAT;;0;0;0
2020-02-25;QAT;;0;0;0
2020-02-26;QAT;;0;0;0
2020-02-27;QAT;;0;0;0
2020-02-28;QAT;;0;0;0
2020-02-29;QAT;;1;0;0
2020-03-01;QAT;;3;0;0
2020-03-02;QAT;;3;0;0
2020-03-03;QAT;;7;0;0
2020-03-04;QAT;;8;0;0
2020-03-05;QAT;;8;0;0
2020-03-06;QAT;;8;0;0
2020-03-07;QAT;;8;0;0
2020-03-08;QAT;;15;0;0
2020-03-09;QAT;;18;0;0
2020-03-10;QAT;;24;0;0
2020-03-11;QAT;;262;0;0
2020-03-12;QAT;;262;0;0
2020-03-13;QAT;;320;0;0
2020-03-14;QAT;;337;4;0
2020-03-15;QAT;;401;4;0
2020-03-16;QAT;;439;4;0
2020-03-17;QAT;;439;4;0
2020-03-18;QAT;;452;4;0
2020-03-19;QAT;;460;4;0
2020-01-22;ROU;;0;0;0
2020-01-23;ROU;;0;0;0
2020-01-24;ROU;;0;0;0
2020-01-25;ROU;;0;0;0
2020-01-26;ROU;;0;0;0
2020-01-27;ROU;;0;0;0
2020-01-28;ROU;;0;0;0
2020-01-29;ROU;;0;0;0
2020-01-30;ROU;;0;0;0
2020-01-31;ROU;;0;0;0
2020-02-01;ROU;;0;0;0
2020-02-02;ROU;;0;0;0
2020-02-03;ROU;;0;0;0
2020-02-04;ROU;;0;0;0
2020-02-05;ROU;;0;0;0
2020-02-06;ROU;;0;0;0
2020-02-07;ROU;;0;0;0
2020-02-08;ROU;;0;0;0
2020-02-09;ROU;;0;0;0
2020-02-10;ROU;;0;0;0
2020-02-11;ROU;;0;0;0
2020-02-12;ROU;;0;0;0
2020-02-13;ROU;;0;0;0
2020-02-14;ROU;;0;0;0
2020-02-15;ROU;;0;0;0
2020-02-16;ROU;;0;0;0
2020-02-17;ROU;;0;0;0
2020-02-18;ROU;;0;0;0
2020-02-19;ROU;;0;0;0
2020-02-20;ROU;;0;0;0
2020-02-21;ROU;;0;0;0
2020-02-22;ROU;;0;0;0
2020-02-23;ROU;;0;0;0
2020-02-24;ROU;;0;0;0
2020-02-25;ROU;;0;0;0
2020-02-26;ROU;;1;0;0
2020-02-27;ROU;;1;0;0
2020-02-28;ROU;;3;0;0
2020-02-29;ROU;;3;0;0
2020-03-01;ROU;;3;0;0
2020-03-02;ROU;;3;0;0
2020-03-03;ROU;;3;0;0
2020-03-04;ROU;;4;1;0
2020-03-05;ROU;;6;1;0
2020-03-06;ROU;;9;1;0
2020-03-07;ROU;;9;3;0
2020-03-08;ROU;;15;3;0
2020-03-09;ROU;;15;3;0
2020-03-10;ROU;;25;3;0
2020-03-11;ROU;;45;6;0
2020-03-12;ROU;;49;6;0
2020-03-13;ROU;;89;7;0
2020-03-14;ROU;;123;9;0
2020-03-15;ROU;;131;9;0
2020-03-16;ROU;;158;9;0
2020-03-17;ROU;;184;16;0
2020-03-18;ROU;;260;19;0
2020-03-19;ROU;;277;25;0
2020-01-22;RUS;;0;0;0
2020-01-23;RUS;;0;0;0
2020-01-24;RUS;;0;0;0
2020-01-25;RUS;;0;0;0
2020-01-26;RUS;;0;0;0
2020-01-27;RUS;;0;0;0
2020-01-28;RUS;;0;0;0
2020-01-29;RUS;;0;0;0
2020-01-30;RUS;;0;0;0
2020-01-31;RUS;;2;0;0
2020-02-01;RUS;;2;0;0
2020-02-02;RUS;;2;0;0
2020-02-03;RUS;;2;0;0
2020-02-04;RUS;;2;0;0
2020-02-05;RUS;;2;0;0
2020-02-06;RUS;;2;0;0
2020-02-07;RUS;;2;0;0
2020-02-08;RUS;;2;0;0
2020-02-09;RUS;;2;0;0
2020-02-10;RUS;;2;0;0
2020-02-11;RUS;;2;0;0
2020-02-12;RUS;;2;2;0
2020-02-13;RUS;;2;2;0
2020-02-14;RUS;;2;2;0
2020-02-15;RUS;;2;2;0
2020-02-16;RUS;;2;2;0
2020-02-17;RUS;;2;2;0
2020-02-18;RUS;;2;2;0
2020-02-19;RUS;;2;2;0
2020-02-20;RUS;;2;2;0
2020-02-21;RUS;;2;2;0
2020-02-22;RUS;;2;2;0
2020-02-23;RUS;;2;2;0
2020-02-24;RUS;;2;2;0
2020-02-25;RUS;;2;2;0
2020-02-26;RUS;;2;2;0
2020-02-27;RUS;;2;2;0
2020-02-28;RUS;;2;2;0
2020-02-29;RUS;;2;2;0
2020-03-01;RUS;;2;2;0
2020-03-02;RUS;;3;2;0
2020-03-03;RUS;;3;2;0
2020-03-04;RUS;;3;2;0
2020-03-05;RUS;;4;2;0
2020-03-06;RUS;51000;13;2;0
2020-03-07;RUS;;13;2;0
2020-03-08;RUS;;17;3;0
2020-03-09;RUS;;17;3;0
2020-03-10;RUS;;20;3;0
2020-03-11;RUS;;20;3;0
2020-03-12;RUS;;28;3;0
2020-03-13;RUS;;45;3;0
2020-03-14;RUS;;59;8;0
2020-03-15;RUS;;63;8;0
2020-03-16;RUS;;90;8;0
2020-03-17;RUS;;114;8;0
2020-03-18;RUS;;147;8;0
2020-03-19;RUS;;199;9;1
2020-01-22;RWA;;0;0;0
2020-01-23;RWA;;0;0;0
2020-01-24;RWA;;0;0;0
2020-01-25;RWA;;0;0;0
2020-01-26;RWA;;0;0;0
2020-01-27;RWA;;0;0;0
2020-01-28;RWA;;0;0;0
2020-01-29;RWA;;0;0;0
2020-01-30;RWA;;0;0;0
2020-01-31;RWA;;0;0;0
2020-02-01;RWA;;0;0;0
2020-02-02;RWA;;0;0;0
2020-02-03;RWA;;0;0;0
2020-02-04;RWA;;0;0;0
2020-02-05;RWA;;0;0;0
2020-02-06;RWA;;0;0;0
2020-02-07;RWA;;0;0;0
2020-02-08;RWA;;0;0;0
2020-02-09;RWA;;0;0;0
2020-02-10;RWA;;0;0;0
2020-02-11;RWA;;0;0;0
2020-02-12;RWA;;0;0;0
2020-02-13;RWA;;0;0;0
2020-02-14;RWA;;0;0;0
2020-02-15;RWA;;0;0;0
2020-02-16;RWA;;0;0;0
2020-02-17;RWA;;0;0;0
2020-02-18;RWA;;0;0;0
2020-02-19;RWA;;0;0;0
2020-02-20;RWA;;0;0;0
2020-02-21;RWA;;0;0;0
2020-02-22;RWA;;0;0;0
2020-02-23;RWA;;0;0;0
2020-02-24;RWA;;0;0;0
2020-02-25;RWA;;0;0;0
2020-02-26;RWA;;0;0;0
2020-02-27;RWA;;0;0;0
2020-02-28;RWA;;0;0;0
2020-02-29;RWA;;0;0;0
2020-03-01;RWA;;0;0;0
2020-03-02;RWA;;0;0;0
2020-03-03;RWA;;0;0;0
2020-03-04;RWA;;0;0;0
2020-03-05;RWA;;0;0;0
2020-03-06;RWA;;0;0;0
2020-03-07;RWA;;0;0;0
2020-03-08;RWA;;0;0;0
2020-03-09;RWA;;0;0;0
2020-03-10;RWA;;0;0;0
2020-03-11;RWA;;0;0;0
2020-03-12;RWA;;0;0;0
2020-03-13;RWA;;0;0;0
2020-03-14;RWA;;1;0;0
2020-03-15;RWA;;1;0;0
2020-03-16;RWA;;5;0;0
2020-03-17;RWA;;7;0;0
2020-03-18;RWA;;8;0;0
2020-03-19;RWA;;8;0;0
2020-01-22;SAU;;0;0;0
2020-01-23;SAU;;0;0;0
2020-01-24;SAU;;0;0;0
2020-01-25;SAU;;0;0;0
2020-01-26;SAU;;0;0;0
2020-01-27;SAU;;0;0;0
2020-01-28;SAU;;0;0;0
2020-01-29;SAU;;0;0;0
2020-01-30;SAU;;0;0;0
2020-01-31;SAU;;0;0;0
2020-02-01;SAU;;0;0;0
2020-02-02;SAU;;0;0;0
2020-02-03;SAU;;0;0;0
2020-02-04;SAU;;0;0;0
2020-02-05;SAU;;0;0;0
2020-02-06;SAU;;0;0;0
2020-02-07;SAU;;0;0;0
2020-02-08;SAU;;0;0;0
2020-02-09;SAU;;0;0;0
2020-02-10;SAU;;0;0;0
2020-02-11;SAU;;0;0;0
2020-02-12;SAU;;0;0;0
2020-02-13;SAU;;0;0;0
2020-02-14;SAU;;0;0;0
2020-02-15;SAU;;0;0;0
2020-02-16;SAU;;0;0;0
2020-02-17;SAU;;0;0;0
2020-02-18;SAU;;0;0;0
2020-02-19;SAU;;0;0;0
2020-02-20;SAU;;0;0;0
2020-02-21;SAU;;0;0;0
2020-02-22;SAU;;0;0;0
2020-02-23;SAU;;0;0;0
2020-02-24;SAU;;0;0;0
2020-02-25;SAU;;0;0;0
2020-02-26;SAU;;0;0;0
2020-02-27;SAU;;0;0;0
2020-02-28;SAU;;0;0;0
2020-02-29;SAU;;0;0;0
2020-03-01;SAU;;0;0;0
2020-03-02;SAU;;1;0;0
2020-03-03;SAU;;1;0;0
2020-03-04;SAU;;1;0;0
2020-03-05;SAU;;5;0;0
2020-03-06;SAU;;5;0;0
2020-03-07;SAU;;5;0;0
2020-03-08;SAU;;11;0;0
2020-03-09;SAU;;15;0;0
2020-03-10;SAU;;20;1;0
2020-03-11;SAU;;21;1;0
2020-03-12;SAU;;45;1;0
2020-03-13;SAU;;86;1;0
2020-03-14;SAU;;103;1;0
2020-03-15;SAU;;103;1;0
2020-03-16;SAU;;118;2;0
2020-03-17;SAU;;171;6;0
2020-03-18;SAU;;171;6;0
2020-03-19;SAU;;274;6;0
2020-01-22;SDN;;0;0;0
2020-01-23;SDN;;0;0;0
2020-01-24;SDN;;0;0;0
2020-01-25;SDN;;0;0;0
2020-01-26;SDN;;0;0;0
2020-01-27;SDN;;0;0;0
2020-01-28;SDN;;0;0;0
2020-01-29;SDN;;0;0;0
2020-01-30;SDN;;0;0;0
2020-01-31;SDN;;0;0;0
2020-02-01;SDN;;0;0;0
2020-02-02;SDN;;0;0;0
2020-02-03;SDN;;0;0;0
2020-02-04;SDN;;0;0;0
2020-02-05;SDN;;0;0;0
2020-02-06;SDN;;0;0;0
2020-02-07;SDN;;0;0;0
2020-02-08;SDN;;0;0;0
2020-02-09;SDN;;0;0;0
2020-02-10;SDN;;0;0;0
2020-02-11;SDN;;0;0;0
2020-02-12;SDN;;0;0;0
2020-02-13;SDN;;0;0;0
2020-02-14;SDN;;0;0;0
2020-02-15;SDN;;0;0;0
2020-02-16;SDN;;0;0;0
2020-02-17;SDN;;0;0;0
2020-02-18;SDN;;0;0;0
2020-02-19;SDN;;0;0;0
2020-02-20;SDN;;0;0;0
2020-02-21;SDN;;0;0;0
2020-02-22;SDN;;0;0;0
2020-02-23;SDN;;0;0;0
2020-02-24;SDN;;0;0;0
2020-02-25;SDN;;0;0;0
2020-02-26;SDN;;0;0;0
2020-02-27;SDN;;0;0;0
2020-02-28;SDN;;0;0;0
2020-02-29;SDN;;0;0;0
2020-03-01;SDN;;0;0;0
2020-03-02;SDN;;0;0;0
2020-03-03;SDN;;0;0;0
2020-03-04;SDN;;0;0;0
2020-03-05;SDN;;0;0;0
2020-03-06;SDN;;0;0;0
2020-03-07;SDN;;0;0;0
2020-03-08;SDN;;0;0;0
2020-03-09;SDN;;0;0;0
2020-03-10;SDN;;0;0;0
2020-03-11;SDN;;0;0;0
2020-03-12;SDN;;0;0;0
2020-03-13;SDN;;1;0;1
2020-03-14;SDN;;1;0;1
2020-03-15;SDN;;1;0;1
2020-03-16;SDN;;1;0;1
2020-03-17;SDN;;1;0;1
2020-03-18;SDN;;2;0;1
2020-03-19;SDN;;2;0;1
2020-01-22;SEN;;0;0;0
2020-01-23;SEN;;0;0;0
2020-01-24;SEN;;0;0;0
2020-01-25;SEN;;0;0;0
2020-01-26;SEN;;0;0;0
2020-01-27;SEN;;0;0;0
2020-01-28;SEN;;0;0;0
2020-01-29;SEN;;0;0;0
2020-01-30;SEN;;0;0;0
2020-01-31;SEN;;0;0;0
2020-02-01;SEN;;0;0;0
2020-02-02;SEN;;0;0;0
2020-02-03;SEN;;0;0;0
2020-02-04;SEN;;0;0;0
2020-02-05;SEN;;0;0;0
2020-02-06;SEN;;0;0;0
2020-02-07;SEN;;0;0;0
2020-02-08;SEN;;0;0;0
2020-02-09;SEN;;0;0;0
2020-02-10;SEN;;0;0;0
2020-02-11;SEN;;0;0;0
2020-02-12;SEN;;0;0;0
2020-02-13;SEN;;0;0;0
2020-02-14;SEN;;0;0;0
2020-02-15;SEN;;0;0;0
2020-02-16;SEN;;0;0;0
2020-02-17;SEN;;0;0;0
2020-02-18;SEN;;0;0;0
2020-02-19;SEN;;0;0;0
2020-02-20;SEN;;0;0;0
2020-02-21;SEN;;0;0;0
2020-02-22;SEN;;0;0;0
2020-02-23;SEN;;0;0;0
2020-02-24;SEN;;0;0;0
2020-02-25;SEN;;0;0;0
2020-02-26;SEN;;0;0;0
2020-02-27;SEN;;0;0;0
2020-02-28;SEN;;0;0;0
2020-02-29;SEN;;0;0;0
2020-03-01;SEN;;0;0;0
2020-03-02;SEN;;1;0;0
2020-03-03;SEN;;2;0;0
2020-03-04;SEN;;4;0;0
2020-03-05;SEN;;4;0;0
2020-03-06;SEN;;4;0;0
2020-03-07;SEN;;4;0;0
2020-03-08;SEN;;4;1;0
2020-03-09;SEN;;4;1;0
2020-03-10;SEN;;4;1;0
2020-03-11;SEN;;4;1;0
2020-03-12;SEN;;4;1;0
2020-03-13;SEN;;10;1;0
2020-03-14;SEN;;10;1;0
2020-03-15;SEN;;24;1;0
2020-03-16;SEN;;24;2;0
2020-03-17;SEN;;26;2;0
2020-03-18;SEN;;31;2;0
2020-03-19;SEN;;31;2;0
2020-01-22;SGP;;0;0;0
2020-01-23;SGP;;1;0;0
2020-01-24;SGP;;3;0;0
2020-01-25;SGP;;3;0;0
2020-01-26;SGP;;4;0;0
2020-01-27;SGP;;5;0;0
2020-01-28;SGP;;7;0;0
2020-01-29;SGP;;7;0;0
2020-01-30;SGP;;10;0;0
2020-01-31;SGP;;13;0;0
2020-02-01;SGP;;16;0;0
2020-02-02;SGP;;18;0;0
2020-02-03;SGP;;18;0;0
2020-02-04;SGP;;24;0;0
2020-02-05;SGP;;28;0;0
2020-02-06;SGP;;28;0;0
2020-02-07;SGP;;30;0;0
2020-02-08;SGP;;33;2;0
2020-02-09;SGP;;40;2;0
2020-02-10;SGP;;45;2;0
2020-02-11;SGP;;47;9;0
2020-02-12;SGP;;50;15;0
2020-02-13;SGP;;58;15;0
2020-02-14;SGP;;67;17;0
2020-02-15;SGP;;72;18;0
2020-02-16;SGP;;75;18;0
2020-02-17;SGP;;77;24;0
2020-02-18;SGP;;81;29;0
2020-02-19;SGP;;84;34;0
2020-02-20;SGP;;84;34;0
2020-02-21;SGP;;85;37;0
2020-02-22;SGP;;85;37;0
2020-02-23;SGP;;89;51;0
2020-02-24;SGP;;89;51;0
2020-02-25;SGP;;91;53;0
2020-02-26;SGP;;93;62;0
2020-02-27;SGP;;93;62;0
2020-02-28;SGP;;93;62;0
2020-02-29;SGP;;102;72;0
2020-03-01;SGP;;106;72;0
2020-03-02;SGP;;108;78;0
2020-03-03;SGP;;110;78;0
2020-03-04;SGP;;110;78;0
2020-03-05;SGP;;117;78;0
2020-03-06;SGP;;130;78;0
2020-03-07;SGP;;138;78;0
2020-03-08;SGP;;150;78;0
2020-03-09;SGP;;150;78;0
2020-03-10;SGP;;160;78;0
2020-03-11;SGP;;178;96;0
2020-03-12;SGP;;178;96;0
2020-03-13;SGP;;200;97;0
2020-03-14;SGP;;212;105;0
2020-03-15;SGP;;226;105;0
2020-03-16;SGP;;243;109;0
2020-03-17;SGP;;266;114;0
2020-03-18;SGP;;313;114;0
2020-03-19;SGP;;345;114;0
2020-01-22;SLV;;0;0;0
2020-01-23;SLV;;0;0;0
2020-01-24;SLV;;0;0;0
2020-01-25;SLV;;0;0;0
2020-01-26;SLV;;0;0;0
2020-01-27;SLV;;0;0;0
2020-01-28;SLV;;0;0;0
2020-01-29;SLV;;0;0;0
2020-01-30;SLV;;0;0;0
2020-01-31;SLV;;0;0;0
2020-02-01;SLV;;0;0;0
2020-02-02;SLV;;0;0;0
2020-02-03;SLV;;0;0;0
2020-02-04;SLV;;0;0;0
2020-02-05;SLV;;0;0;0
2020-02-06;SLV;;0;0;0
2020-02-07;SLV;;0;0;0
2020-02-08;SLV;;0;0;0
2020-02-09;SLV;;0;0;0
2020-02-10;SLV;;0;0;0
2020-02-11;SLV;;0;0;0
2020-02-12;SLV;;0;0;0
2020-02-13;SLV;;0;0;0
2020-02-14;SLV;;0;0;0
2020-02-15;SLV;;0;0;0
2020-02-16;SLV;;0;0;0
2020-02-17;SLV;;0;0;0
2020-02-18;SLV;;0;0;0
2020-02-19;SLV;;0;0;0
2020-02-20;SLV;;0;0;0
2020-02-21;SLV;;0;0;0
2020-02-22;SLV;;0;0;0
2020-02-23;SLV;;0;0;0
2020-02-24;SLV;;0;0;0
2020-02-25;SLV;;0;0;0
2020-02-26;SLV;;0;0;0
2020-02-27;SLV;;0;0;0
2020-02-28;SLV;;0;0;0
2020-02-29;SLV;;0;0;0
2020-03-01;SLV;;0;0;0
2020-03-02;SLV;;0;0;0
2020-03-03;SLV;;0;0;0
2020-03-04;SLV;;0;0;0
2020-03-05;SLV;;0;0;0
2020-03-06;SLV;;0;0;0
2020-03-07;SLV;;0;0;0
2020-03-08;SLV;;0;0;0
2020-03-09;SLV;;0;0;0
2020-03-10;SLV;;0;0;0
2020-03-11;SLV;;0;0;0
2020-03-12;SLV;;0;0;0
2020-03-13;SLV;;0;0;0
2020-03-14;SLV;;0;0;0
2020-03-15;SLV;;0;0;0
2020-03-16;SLV;;0;0;0
2020-03-17;SLV;;0;0;0
2020-03-18;SLV;;0;0;0
2020-03-19;SLV;;1;0;0
2020-01-22;SMR;;0;0;0
2020-01-23;SMR;;0;0;0
2020-01-24;SMR;;0;0;0
2020-01-25;SMR;;0;0;0
2020-01-26;SMR;;0;0;0
2020-01-27;SMR;;0;0;0
2020-01-28;SMR;;0;0;0
2020-01-29;SMR;;0;0;0
2020-01-30;SMR;;0;0;0
2020-01-31;SMR;;0;0;0
2020-02-01;SMR;;0;0;0
2020-02-02;SMR;;0;0;0
2020-02-03;SMR;;0;0;0
2020-02-04;SMR;;0;0;0
2020-02-05;SMR;;0;0;0
2020-02-06;SMR;;0;0;0
2020-02-07;SMR;;0;0;0
2020-02-08;SMR;;0;0;0
2020-02-09;SMR;;0;0;0
2020-02-10;SMR;;0;0;0
2020-02-11;SMR;;0;0;0
2020-02-12;SMR;;0;0;0
2020-02-13;SMR;;0;0;0
2020-02-14;SMR;;0;0;0
2020-02-15;SMR;;0;0;0
2020-02-16;SMR;;0;0;0
2020-02-17;SMR;;0;0;0
2020-02-18;SMR;;0;0;0
2020-02-19;SMR;;0;0;0
2020-02-20;SMR;;0;0;0
2020-02-21;SMR;;0;0;0
2020-02-22;SMR;;0;0;0
2020-02-23;SMR;;0;0;0
2020-02-24;SMR;;0;0;0
2020-02-25;SMR;;0;0;0
2020-02-26;SMR;;0;0;0
2020-02-27;SMR;;1;0;0
2020-02-28;SMR;;1;0;0
2020-02-29;SMR;;1;0;0
2020-03-01;SMR;;1;0;0
2020-03-02;SMR;;8;0;0
2020-03-03;SMR;;10;0;1
2020-03-04;SMR;;16;0;1
2020-03-05;SMR;;21;0;1
2020-03-06;SMR;;21;0;1
2020-03-07;SMR;;23;0;1
2020-03-08;SMR;;36;0;1
2020-03-09;SMR;;36;0;1
2020-03-10;SMR;;51;0;2
2020-03-11;SMR;;62;0;2
2020-03-12;SMR;;69;0;3
2020-03-13;SMR;;80;0;5
2020-03-14;SMR;;80;4;5
2020-03-15;SMR;;101;4;5
2020-03-16;SMR;;109;4;7
2020-03-17;SMR;;109;4;7
2020-03-18;SMR;;119;4;11
2020-03-19;SMR;;119;4;11
2020-01-22;SOM;;0;0;0
2020-01-23;SOM;;0;0;0
2020-01-24;SOM;;0;0;0
2020-01-25;SOM;;0;0;0
2020-01-26;SOM;;0;0;0
2020-01-27;SOM;;0;0;0
2020-01-28;SOM;;0;0;0
2020-01-29;SOM;;0;0;0
2020-01-30;SOM;;0;0;0
2020-01-31;SOM;;0;0;0
2020-02-01;SOM;;0;0;0
2020-02-02;SOM;;0;0;0
2020-02-03;SOM;;0;0;0
2020-02-04;SOM;;0;0;0
2020-02-05;SOM;;0;0;0
2020-02-06;SOM;;0;0;0
2020-02-07;SOM;;0;0;0
2020-02-08;SOM;;0;0;0
2020-02-09;SOM;;0;0;0
2020-02-10;SOM;;0;0;0
2020-02-11;SOM;;0;0;0
2020-02-12;SOM;;0;0;0
2020-02-13;SOM;;0;0;0
2020-02-14;SOM;;0;0;0
2020-02-15;SOM;;0;0;0
2020-02-16;SOM;;0;0;0
2020-02-17;SOM;;0;0;0
2020-02-18;SOM;;0;0;0
2020-02-19;SOM;;0;0;0
2020-02-20;SOM;;0;0;0
2020-02-21;SOM;;0;0;0
2020-02-22;SOM;;0;0;0
2020-02-23;SOM;;0;0;0
2020-02-24;SOM;;0;0;0
2020-02-25;SOM;;0;0;0
2020-02-26;SOM;;0;0;0
2020-02-27;SOM;;0;0;0
2020-02-28;SOM;;0;0;0
2020-02-29;SOM;;0;0;0
2020-03-01;SOM;;0;0;0
2020-03-02;SOM;;0;0;0
2020-03-03;SOM;;0;0;0
2020-03-04;SOM;;0;0;0
2020-03-05;SOM;;0;0;0
2020-03-06;SOM;;0;0;0
2020-03-07;SOM;;0;0;0
2020-03-08;SOM;;0;0;0
2020-03-09;SOM;;0;0;0
2020-03-10;SOM;;0;0;0
2020-03-11;SOM;;0;0;0
2020-03-12;SOM;;0;0;0
2020-03-13;SOM;;0;0;0
2020-03-14;SOM;;0;0;0
2020-03-15;SOM;;0;0;0
2020-03-16;SOM;;1;0;0
2020-03-17;SOM;;1;0;0
2020-03-18;SOM;;1;0;0
2020-03-19;SOM;;1;0;0
2020-01-22;SRB;;0;0;0
2020-01-23;SRB;;0;0;0
2020-01-24;SRB;;0;0;0
2020-01-25;SRB;;0;0;0
2020-01-26;SRB;;0;0;0
2020-01-27;SRB;;0;0;0
2020-01-28;SRB;;0;0;0
2020-01-29;SRB;;0;0;0
2020-01-30;SRB;;0;0;0
2020-01-31;SRB;;0;0;0
2020-02-01;SRB;;0;0;0
2020-02-02;SRB;;0;0;0
2020-02-03;SRB;;0;0;0
2020-02-04;SRB;;0;0;0
2020-02-05;SRB;;0;0;0
2020-02-06;SRB;;0;0;0
2020-02-07;SRB;;0;0;0
2020-02-08;SRB;;0;0;0
2020-02-09;SRB;;0;0;0
2020-02-10;SRB;;0;0;0
2020-02-11;SRB;;0;0;0
2020-02-12;SRB;;0;0;0
2020-02-13;SRB;;0;0;0
2020-02-14;SRB;;0;0;0
2020-02-15;SRB;;0;0;0
2020-02-16;SRB;;0;0;0
2020-02-17;SRB;;0;0;0
2020-02-18;SRB;;0;0;0
2020-02-19;SRB;;0;0;0
2020-02-20;SRB;;0;0;0
2020-02-21;SRB;;0;0;0
2020-02-22;SRB;;0;0;0
2020-02-23;SRB;;0;0;0
2020-02-24;SRB;;0;0;0
2020-02-25;SRB;;0;0;0
2020-02-26;SRB;;0;0;0
2020-02-27;SRB;;0;0;0
2020-02-28;SRB;;0;0;0
2020-02-29;SRB;;0;0;0
2020-03-01;SRB;;0;0;0
2020-03-02;SRB;;0;0;0
2020-03-03;SRB;;0;0;0
2020-03-04;SRB;;0;0;0
2020-03-05;SRB;;0;0;0
2020-03-06;SRB;;1;0;0
2020-03-07;SRB;;1;0;0
2020-03-08;SRB;;1;0;0
2020-03-09;SRB;;1;0;0
2020-03-10;SRB;;5;0;0
2020-03-11;SRB;;12;0;0
2020-03-12;SRB;;19;0;0
2020-03-13;SRB;;35;0;0
2020-03-14;SRB;;46;0;0
2020-03-15;SRB;;50;0;0
2020-03-16;SRB;;57;1;0
2020-03-17;SRB;;67;1;0
2020-03-18;SRB;;85;1;0
2020-03-19;SRB;;105;1;0
2020-01-22;SUR;;0;0;0
2020-01-23;SUR;;0;0;0
2020-01-24;SUR;;0;0;0
2020-01-25;SUR;;0;0;0
2020-01-26;SUR;;0;0;0
2020-01-27;SUR;;0;0;0
2020-01-28;SUR;;0;0;0
2020-01-29;SUR;;0;0;0
2020-01-30;SUR;;0;0;0
2020-01-31;SUR;;0;0;0
2020-02-01;SUR;;0;0;0
2020-02-02;SUR;;0;0;0
2020-02-03;SUR;;0;0;0
2020-02-04;SUR;;0;0;0
2020-02-05;SUR;;0;0;0
2020-02-06;SUR;;0;0;0
2020-02-07;SUR;;0;0;0
2020-02-08;SUR;;0;0;0
2020-02-09;SUR;;0;0;0
2020-02-10;SUR;;0;0;0
2020-02-11;SUR;;0;0;0
2020-02-12;SUR;;0;0;0
2020-02-13;SUR;;0;0;0
2020-02-14;SUR;;0;0;0
2020-02-15;SUR;;0;0;0
2020-02-16;SUR;;0;0;0
2020-02-17;SUR;;0;0;0
2020-02-18;SUR;;0;0;0
2020-02-19;SUR;;0;0;0
2020-02-20;SUR;;0;0;0
2020-02-21;SUR;;0;0;0
2020-02-22;SUR;;0;0;0
2020-02-23;SUR;;0;0;0
2020-02-24;SUR;;0;0;0
2020-02-25;SUR;;0;0;0
2020-02-26;SUR;;0;0;0
2020-02-27;SUR;;0;0;0
2020-02-28;SUR;;0;0;0
2020-02-29;SUR;;0;0;0
2020-03-01;SUR;;0;0;0
2020-03-02;SUR;;0;0;0
2020-03-03;SUR;;0;0;0
2020-03-04;SUR;;0;0;0
2020-03-05;SUR;;0;0;0
2020-03-06;SUR;;0;0;0
2020-03-07;SUR;;0;0;0
2020-03-08;SUR;;0;0;0
2020-03-09;SUR;;0;0;0
2020-03-10;SUR;;0;0;0
2020-03-11;SUR;;0;0;0
2020-03-12;SUR;;0;0;0
2020-03-13;SUR;;0;0;0
2020-03-14;SUR;;1;0;0
2020-03-15;SUR;;1;0;0
2020-03-16;SUR;;1;0;0
2020-03-17;SUR;;1;0;0
2020-03-18;SUR;;1;0;0
2020-03-19;SUR;;1;0;0
2020-01-22;SVK;;0;0;0
2020-01-23;SVK;;0;0;0
2020-01-24;SVK;;0;0;0
2020-01-25;SVK;;0;0;0
2020-01-26;SVK;;0;0;0
2020-01-27;SVK;;0;0;0
2020-01-28;SVK;;0;0;0
2020-01-29;SVK;;0;0;0
2020-01-30;SVK;;0;0;0
2020-01-31;SVK;;0;0;0
2020-02-01;SVK;;0;0;0
2020-02-02;SVK;;0;0;0
2020-02-03;SVK;;0;0;0
2020-02-04;SVK;;0;0;0
2020-02-05;SVK;;0;0;0
2020-02-06;SVK;;0;0;0
2020-02-07;SVK;;0;0;0
2020-02-08;SVK;;0;0;0
2020-02-09;SVK;;0;0;0
2020-02-10;SVK;;0;0;0
2020-02-11;SVK;;0;0;0
2020-02-12;SVK;;0;0;0
2020-02-13;SVK;;0;0;0
2020-02-14;SVK;;0;0;0
2020-02-15;SVK;;0;0;0
2020-02-16;SVK;;0;0;0
2020-02-17;SVK;;0;0;0
2020-02-18;SVK;;0;0;0
2020-02-19;SVK;;0;0;0
2020-02-20;SVK;;0;0;0
2020-02-21;SVK;;0;0;0
2020-02-22;SVK;;0;0;0
2020-02-23;SVK;;0;0;0
2020-02-24;SVK;;0;0;0
